,champion,gameId,lane,platformId,queue,role,season,timestamp
33,876,4744640856,NONE,KR,420,DUO_SUPPORT,13,1603793891894
34,60,4744425757,JUNGLE,KR,420,NONE,13,1603792384233
37,104,4744170135,JUNGLE,KR,420,NONE,13,1603783844156
38,30,4743581926,JUNGLE,KR,420,NONE,13,1603729803764
39,876,4743498541,NONE,KR,420,DUO_SUPPORT,13,1603728140708
40,76,4743474244,NONE,KR,420,DUO_SUPPORT,13,1603726258651
41,76,4743417112,JUNGLE,KR,420,NONE,13,1603724075177
45,876,4743049628,JUNGLE,KR,420,NONE,13,1603716447574
46,876,4743062039,JUNGLE,KR,420,NONE,13,1603714722875
47,120,4742746269,JUNGLE,KR,420,NONE,13,1603712631273
48,104,4742499238,JUNGLE,KR,420,NONE,13,1603707213411
49,76,4742541290,NONE,KR,420,DUO_SUPPORT,13,1603704868579
54,876,4741296768,JUNGLE,KR,420,NONE,13,1603635571081
55,76,4740674163,JUNGLE,KR,420,NONE,13,1603621993320
56,876,4740549371,NONE,KR,420,DUO_SUPPORT,13,1603618342835
58,60,4740444781,JUNGLE,KR,420,NONE,13,1603614167263
62,76,4738754962,NONE,KR,420,DUO_SUPPORT,13,1603547578386
63,76,4722923228,NONE,KR,420,DUO_SUPPORT,13,1602917859017
64,106,4722776717,JUNGLE,KR,420,NONE,13,1602915636174
65,43,4722727998,JUNGLE,KR,420,NONE,13,1602913050680
66,106,4722731544,JUNGLE,KR,420,NONE,13,1602910753946
67,76,4720912798,JUNGLE,KR,420,NONE,13,1602839259276
68,43,4720778508,BOTTOM,KR,420,DUO_SUPPORT,13,1602837341816
69,43,4720813626,BOTTOM,KR,420,DUO_SUPPORT,13,1602835647976
72,25,4720594588,MID,KR,420,DUO_SUPPORT,13,1602827950468
73,43,4720561292,NONE,KR,420,DUO_SUPPORT,13,1602826332963
74,43,4720245184,NONE,KR,420,DUO_SUPPORT,13,1602823683505
76,76,4720096429,JUNGLE,KR,420,NONE,13,1602818597850
77,76,4720130936,JUNGLE,KR,420,NONE,13,1602815284845
78,76,4719968403,JUNGLE,KR,420,NONE,13,1602813056380
79,104,4719975667,JUNGLE,KR,420,NONE,13,1602811199313
80,43,4719983745,BOTTOM,KR,420,DUO_SUPPORT,13,1602809499904
81,104,4720030840,JUNGLE,KR,420,NONE,13,1602806939579
82,76,4719908855,JUNGLE,KR,420,NONE,13,1602803011154
83,76,4719888366,JUNGLE,KR,420,NONE,13,1602800842066
84,104,4719957069,NONE,KR,420,DUO_SUPPORT,13,1602799154321
85,104,4719866790,NONE,KR,420,DUO_SUPPORT,13,1602796205684
86,104,4719895350,JUNGLE,KR,420,NONE,13,1602793479164
88,104,4719953057,NONE,KR,420,DUO_SUPPORT,13,1602790446638
89,104,4719921974,JUNGLE,KR,420,NONE,13,1602788670796
90,43,4719881536,NONE,KR,420,DUO_SUPPORT,13,1602787560252
91,106,4717927732,NONE,KR,420,DUO_SUPPORT,13,1602710892271
92,76,4717887046,JUNGLE,KR,420,NONE,13,1602708737772
93,104,4717885673,JUNGLE,KR,420,NONE,13,1602706071409
94,104,4717893490,JUNGLE,KR,420,NONE,13,1602702880387
95,76,4717910014,JUNGLE,KR,420,NONE,13,1602699262249
97,76,4717831422,JUNGLE,KR,420,NONE,13,1602693430569
98,43,4717728511,NONE,KR,420,DUO_SUPPORT,13,1602691989298
0,154,4763462758,BOTTOM,KR,450,SOLO,13,1604574485219
1,145,4763195520,BOTTOM,KR,430,DUO_CARRY,13,1604567835197
2,21,4763116557,TOP,KR,430,DUO,13,1604563972234
3,517,4763073267,NONE,KR,430,DUO_SUPPORT,13,1604562392082
4,126,4762988552,TOP,KR,430,SOLO,13,1604560241784
5,64,4758267081,JUNGLE,KR,430,NONE,13,1604326378428
6,246,4758116898,MID,KR,430,SOLO,13,1604323333779
7,60,4758100966,JUNGLE,KR,430,NONE,13,1604321747794
8,68,4757872328,TOP,KR,440,SOLO,13,1604316742836
9,84,4757864715,MID,KR,440,SOLO,13,1604314754843
10,5,4756861696,JUNGLE,KR,430,NONE,13,1604264276857
11,429,4756771828,BOTTOM,KR,430,DUO_CARRY,13,1604262319555
15,80,4749175464,NONE,KR,430,DUO_SUPPORT,13,1603985176988
16,3,4747525602,BOTTOM,KR,420,DUO_SUPPORT,13,1603905965444
17,3,4747513665,NONE,KR,420,DUO_SUPPORT,13,1603904577581
19,68,4747430703,BOTTOM,KR,430,DUO_SUPPORT,13,1603898257163
20,69,4747295306,MID,KR,430,DUO,13,1603896232946
21,69,4747149739,TOP,KR,430,SOLO,13,1603894518088
22,1,4746864939,BOTTOM,KR,430,DUO_SUPPORT,13,1603890200144
23,69,4746458440,TOP,KR,430,SOLO,13,1603877242737
24,202,4746299282,BOTTOM,KR,440,DUO_CARRY,13,1603873335220
25,63,4746285174,BOTTOM,KR,440,DUO_SUPPORT,13,1603871607228
26,3,4745483839,BOTTOM,KR,420,DUO_SUPPORT,13,1603823910245
27,3,4745471084,BOTTOM,KR,420,DUO_SUPPORT,13,1603821053133
28,3,4745388092,BOTTOM,KR,420,DUO_SUPPORT,13,1603818918961
29,202,4744218927,NONE,KR,450,DUO_SUPPORT,13,1603789264584
30,3,4744038297,MID,KR,430,DUO_SUPPORT,13,1603778745118
32,555,4743742639,BOTTOM,KR,430,DUO_SUPPORT,13,1603741401720
33,9,4743665071,JUNGLE,KR,430,NONE,13,1603739186405
34,64,4742610848,JUNGLE,KR,430,NONE,13,1603707944232
35,60,4742535873,JUNGLE,KR,430,NONE,13,1603706248408
36,18,4742426150,MID,KR,430,SOLO,13,1603702189691
37,22,4742422852,NONE,KR,430,DUO_SUPPORT,13,1603700789909
38,236,4742235708,MID,KR,440,SOLO,13,1603693696741
39,3,4741774334,MID,KR,420,SOLO,13,1603648324868
40,3,4741810515,BOTTOM,KR,420,DUO_SUPPORT,13,1603646435595
43,235,4736872572,BOTTOM,KR,430,DUO_SUPPORT,13,1603488300969
44,12,4736832741,NONE,KR,430,DUO_SUPPORT,13,1603486912817
45,84,4736841205,TOP,KR,430,SOLO,13,1603484562286
46,3,4736820526,BOTTOM,KR,430,DUO_SUPPORT,13,1603482767795
47,89,4736657845,BOTTOM,KR,430,DUO_SUPPORT,13,1603480287907
48,4,4736695202,NONE,KR,430,DUO_SUPPORT,13,1603478706233
49,60,4736701004,JUNGLE,KR,430,NONE,13,1603476152320
50,99,4734580416,MID,KR,440,SOLO,13,1603394644695
51,246,4734556523,MID,KR,440,SOLO,13,1603392329026
52,3,4734477502,NONE,KR,440,DUO_SUPPORT,13,1603391039891
53,64,4734524134,JUNGLE,KR,440,NONE,13,1603388789005
54,141,4734480680,JUNGLE,KR,440,NONE,13,1603386015242
55,3,4734264369,BOTTOM,KR,420,DUO_SUPPORT,13,1603378800696
57,3,4733846768,BOTTOM,KR,420,DUO_SUPPORT,13,1603368634015
59,3,4733244034,BOTTOM,KR,420,DUO_SUPPORT,13,1603354442808
60,3,4733149376,BOTTOM,KR,420,DUO_SUPPORT,13,1603352565294
62,3,4733049363,BOTTOM,KR,420,DUO_SUPPORT,13,1603348422737
64,3,4732993104,BOTTOM,KR,420,DUO_SUPPORT,13,1603344932569
67,3,4732690351,MID,KR,420,SOLO,13,1603309005242
69,3,4732645632,NONE,KR,420,DUO_SUPPORT,13,1603304417493
71,84,4732205526,MID,KR,430,DUO,13,1603286906033
72,412,4731837901,BOTTOM,KR,430,DUO_SUPPORT,13,1603284541332
73,22,4731689855,BOTTOM,KR,430,DUO_CARRY,13,1603282497893
74,84,4731202191,NONE,KR,430,DUO,13,1603262044352
75,517,4731087081,BOTTOM,KR,430,DUO_SUPPORT,13,1603259664594
76,142,4731140362,MID,KR,430,SOLO,13,1603257002734
80,3,4730609681,MID,KR,420,DUO_SUPPORT,13,1603211984872
81,3,4729667887,BOTTOM,KR,420,DUO_SUPPORT,13,1603191797069
82,3,4729633442,BOTTOM,KR,420,DUO_SUPPORT,13,1603186969015
83,3,4729319703,BOTTOM,KR,420,DUO_SUPPORT,13,1603176864966
85,142,4728687813,NONE,KR,430,DUO_SUPPORT,13,1603137211253
86,64,4728657653,JUNGLE,KR,430,NONE,13,1603135623439
88,3,4728144540,BOTTOM,KR,420,DUO_SUPPORT,13,1603111553029
89,3,4728017532,BOTTOM,KR,420,DUO_SUPPORT,13,1603109550325
90,3,4727889983,BOTTOM,KR,420,DUO_SUPPORT,13,1603107091022
91,3,4727912367,NONE,KR,420,DUO_SUPPORT,13,1603104992043
92,3,4727824879,BOTTOM,KR,420,DUO_SUPPORT,13,1603102389883
98,84,4726787287,TOP,KR,440,SOLO,13,1603050706030
99,3,4726844057,BOTTOM,KR,440,DUO_SUPPORT,13,1603048075206
3,360,4759555638,BOTTOM,KR,420,DUO_CARRY,13,1604397573038
22,429,4748021197,JUNGLE,KR,420,NONE,13,1603953476551
27,142,4747793097,NONE,KR,420,DUO_SUPPORT,13,1603942426902
28,523,4744611846,BOTTOM,KR,420,DUO_CARRY,13,1603794138648
30,202,4734532268,BOTTOM,KR,420,SOLO,13,1603387666358
31,202,4728628971,NONE,KR,420,DUO_SUPPORT,13,1603137070580
32,81,4728706503,NONE,KR,420,DUO,13,1603135543785
33,523,4728675915,BOTTOM,KR,420,DUO_CARRY,13,1603133714641
34,22,4728634550,BOTTOM,KR,420,DUO_CARRY,13,1603131425922
35,202,4726940790,NONE,KR,420,DUO,13,1603059776982
36,360,4726920464,BOTTOM,KR,420,DUO_CARRY,13,1603057251579
37,81,4726759665,BOTTOM,KR,420,DUO_CARRY,13,1603044219350
38,202,4726687715,BOTTOM,KR,420,DUO_CARRY,13,1603041396109
39,202,4726712361,BOTTOM,KR,420,DUO_CARRY,13,1603038598836
41,81,4702213721,BOTTOM,KR,420,DUO_CARRY,13,1602098404558
42,4,4702181890,MID,KR,420,SOLO,13,1602095969984
43,22,4702149066,NONE,KR,420,DUO_SUPPORT,13,1602093633440
44,15,4701996109,BOTTOM,KR,420,DUO_CARRY,13,1602086307951
45,202,4701588341,BOTTOM,KR,420,DUO_CARRY,13,1602083389628
46,81,4701524817,BOTTOM,KR,420,DUO_CARRY,13,1602079615189
47,360,4701362235,BOTTOM,KR,420,DUO,13,1602076363426
48,202,4658349702,BOTTOM,KR,420,DUO_CARRY,13,1600539394064
49,202,4655699016,BOTTOM,KR,420,SOLO,13,1600458731861
51,202,4654117710,BOTTOM,KR,420,DUO_CARRY,13,1600409638723
53,236,4649506334,MID,KR,420,SOLO,13,1600229996610
54,202,4646564657,NONE,KR,420,DUO,13,1600092263538
55,202,4646387549,NONE,KR,420,DUO_SUPPORT,13,1600090037253
56,202,4646279228,JUNGLE,KR,420,NONE,13,1600088083595
57,236,4646017533,BOTTOM,KR,420,DUO_CARRY,13,1600084813295
58,202,4646022499,NONE,KR,420,DUO_SUPPORT,13,1600083458124
59,498,4645884390,TOP,KR,420,DUO,13,1600080850723
60,202,4645779999,BOTTOM,KR,420,DUO_CARRY,13,1600079268034
61,142,4641964598,TOP,KR,420,SOLO,13,1599918650679
62,235,4641951320,NONE,KR,420,DUO,13,1599917792465
63,51,4641842724,NONE,KR,420,DUO,13,1599915745081
64,202,4628104729,TOP,KR,420,SOLO,13,1599392551513
65,202,4627730782,NONE,KR,420,DUO_SUPPORT,13,1599380549335
66,202,4627644806,NONE,KR,420,DUO,13,1599378873764
67,202,4627577678,BOTTOM,KR,420,DUO_CARRY,13,1599377079922
68,22,4627352998,MID,KR,420,DUO,13,1599372794018
69,429,4627180876,BOTTOM,KR,420,SOLO,13,1599369528863
70,498,4624702045,NONE,KR,420,DUO,13,1599283806308
71,5,4614908428,NONE,KR,450,DUO_SUPPORT,13,1598914070563
72,236,4610794015,BOTTOM,KR,420,DUO_CARRY,13,1598758612478
73,51,4588272919,BOTTOM,KR,440,DUO_CARRY,13,1597838477372
74,51,4588235419,BOTTOM,KR,440,DUO_CARRY,13,1597836144302
75,81,4540428543,NONE,KR,420,DUO_SUPPORT,13,1596070557825
76,51,4539865258,NONE,KR,420,DUO,13,1596030017308
77,81,4539577833,BOTTOM,KR,420,DUO_CARRY,13,1596028187354
78,51,4539008575,BOTTOM,KR,420,DUO_CARRY,13,1596012593123
79,51,4539051681,BOTTOM,KR,420,DUO_CARRY,13,1596009991131
80,121,4538576102,JUNGLE,KR,420,NONE,13,1595993770116
81,22,4538458819,BOTTOM,KR,420,DUO_CARRY,13,1595988499048
82,51,4538345059,BOTTOM,KR,420,DUO_CARRY,13,1595985078168
83,202,4538360886,BOTTOM,KR,420,DUO_CARRY,13,1595979028841
84,81,4536231463,NONE,KR,420,DUO_SUPPORT,13,1595910588374
85,202,4536068637,NONE,KR,420,DUO_SUPPORT,13,1595908171125
86,22,4536133294,BOTTOM,KR,420,DUO_CARRY,13,1595905335790
87,22,4536121113,BOTTOM,KR,420,DUO_CARRY,13,1595903571880
88,22,4535978751,TOP,KR,420,DUO,13,1595901190299
89,18,4535610094,BOTTOM,KR,420,DUO_CARRY,13,1595859345323
90,236,4535530295,BOTTOM,KR,420,DUO_CARRY,13,1595856863213
91,51,4535334924,BOTTOM,KR,420,DUO_CARRY,13,1595853143972
92,51,4535246887,NONE,KR,420,DUO_SUPPORT,13,1595851178069
93,51,4535079500,BOTTOM,KR,420,DUO_CARRY,13,1595848999172
94,22,4534895753,BOTTOM,KR,420,DUO_CARRY,13,1595844298214
95,51,4534656704,NONE,KR,420,DUO_SUPPORT,13,1595840610566
96,429,4534653406,NONE,KR,420,DUO_SUPPORT,13,1595839216987
97,498,4534519559,BOTTOM,KR,420,DUO_CARRY,13,1595837494022
98,202,4534496849,NONE,KR,420,DUO,13,1595836450374
99,81,4525969145,BOTTOM,KR,420,DUO_CARRY,13,1595516250188
93,51,4756796864,BOTTOM,KR,420,DUO_CARRY,13,1604274856523
0,32,4769117713,NONE,KR,900,DUO_SUPPORT,13,1604774145752
1,91,4769165175,NONE,KR,900,DUO_SUPPORT,13,1604773105977
2,10,4769083605,NONE,KR,900,DUO_SUPPORT,13,1604771604757
3,523,4766473028,NONE,KR,900,DUO_SUPPORT,13,1604685045497
6,147,4754106837,BOTTOM,KR,900,DUO_SUPPORT,13,1604176933254
7,202,4754048838,BOTTOM,KR,420,DUO_CARRY,13,1604169515204
8,4,4753936716,NONE,KR,900,DUO_SUPPORT,13,1604163556884
9,267,4753892125,NONE,KR,900,DUO_SUPPORT,13,1604161832878
15,22,4753454890,NONE,KR,420,DUO_SUPPORT,13,1604148653216
19,202,4751518898,BOTTOM,KR,420,DUO_CARRY,13,1604076210097
23,202,4751134725,NONE,KR,420,DUO_SUPPORT,13,1604069256651
24,145,4739200701,TOP,KR,900,DUO_CARRY,13,1603560474602
25,22,4739144638,BOTTOM,KR,420,DUO_CARRY,13,1603558568515
26,202,4739037929,BOTTOM,KR,420,DUO_CARRY,13,1603556055876
27,202,4739031575,BOTTOM,KR,420,SOLO,13,1603554183580
29,202,4738849881,BOTTOM,KR,420,DUO_CARRY,13,1603551179186
32,161,4738595908,MID,KR,420,SOLO,13,1603544682181
33,202,4738600557,NONE,KR,420,DUO_SUPPORT,13,1603543322173
35,90,4736655976,NONE,KR,900,DUO_SUPPORT,13,1603478556345
36,121,4736624903,NONE,KR,900,DUO_SUPPORT,13,1603477319932
37,157,4736701526,NONE,KR,900,DUO,13,1603476514606
39,201,4736487324,BOTTOM,KR,420,DUO_SUPPORT,13,1603473286150
40,202,4736521972,BOTTOM,KR,420,DUO_CARRY,13,1603471547556
41,202,4736457046,NONE,KR,420,DUO_SUPPORT,13,1603470066305
42,202,4736383226,BOTTOM,KR,420,DUO_CARRY,13,1603468259464
43,202,4736287417,NONE,KR,420,DUO_SUPPORT,13,1603466524910
45,236,4736098891,BOTTOM,KR,420,DUO_CARRY,13,1603461883796
46,202,4736122106,NONE,KR,420,DUO_SUPPORT,13,1603460474198
47,69,4724280281,TOP,KR,900,DUO,13,1602948165652
48,202,4724242965,BOTTOM,KR,420,DUO_CARRY,13,1602946240009
49,202,4724086815,BOTTOM,KR,420,DUO_CARRY,13,1602944409084
51,202,4723886913,BOTTOM,KR,420,DUO_CARRY,13,1602939362780
52,202,4723767314,BOTTOM,KR,420,SOLO,13,1602937008825
53,61,4722297094,NONE,KR,900,DUO_SUPPORT,13,1602884389634
54,498,4722336198,NONE,KR,900,DUO,13,1602883060241
55,12,4722156838,TOP,KR,450,DUO_SUPPORT,13,1602872097413
56,61,4722174457,NONE,KR,450,DUO_SUPPORT,13,1602870784993
57,27,4722200967,TOP,KR,900,SOLO,13,1602869171505
58,875,4721907399,TOP,KR,900,SOLO,13,1602867502707
59,202,4721853316,BOTTOM,KR,440,DUO_CARRY,13,1602866022616
60,497,4721747287,MID,KR,440,DUO_SUPPORT,13,1602864147715
61,84,4721660667,MID,KR,440,DUO,13,1602861918994
62,163,4721572566,BOTTOM,KR,440,DUO_CARRY,13,1602859752597
63,121,4721467771,NONE,KR,440,DUO,13,1602858454708
64,22,4721446957,BOTTOM,KR,420,DUO_CARRY,13,1602855900881
65,421,4720768784,JUNGLE,KR,440,NONE,13,1602837436146
67,76,4719412306,NONE,KR,430,DUO_SUPPORT,13,1602766824160
68,235,4715808849,TOP,KR,900,DUO_SUPPORT,13,1602640778982
70,112,4711766265,NONE,KR,900,DUO_SUPPORT,13,1602470694779
71,875,4698996506,NONE,KR,900,DUO_SUPPORT,13,1601985617434
72,59,4693413866,MID,KR,900,SOLO,13,1601771381005
73,98,4693364863,NONE,KR,900,DUO_SUPPORT,13,1601770253821
74,876,4693402056,NONE,KR,900,DUO_SUPPORT,13,1601769222529
75,498,4693450281,NONE,KR,900,DUO_SUPPORT,13,1601767606717
76,69,4693380682,NONE,KR,900,DUO_SUPPORT,13,1601766515905
77,875,4693319333,NONE,KR,900,DUO_SUPPORT,13,1601765145386
78,121,4693318610,NONE,KR,900,DUO_SUPPORT,13,1601763754694
79,202,4693176333,NONE,KR,420,DUO_SUPPORT,13,1601749700991
80,21,4693191597,BOTTOM,KR,420,DUO_CARRY,13,1601747663333
83,202,4693021237,BOTTOM,KR,420,DUO_CARRY,13,1601741128540
86,202,4692386467,NONE,KR,420,DUO,13,1601735231677
87,202,4692330917,BOTTOM,KR,420,SOLO,13,1601732114601
89,202,4690084420,BOTTOM,KR,420,DUO_CARRY,13,1601658135880
90,202,4690047581,BOTTOM,KR,420,DUO_CARRY,13,1601656203119
91,202,4689980008,BOTTOM,KR,420,DUO_CARRY,13,1601654077235
95,157,4680720447,NONE,KR,450,DUO_SUPPORT,13,1601370044698
96,86,4675593065,NONE,KR,450,DUO_SUPPORT,13,1601188902464
97,161,4674871649,MID,KR,420,SOLO,13,1601143946672
98,202,4674813779,BOTTOM,KR,420,SOLO,13,1601140555869
4,523,4770911309,BOTTOM,KR,420,DUO_CARRY,13,1604838416384
5,22,4770676679,BOTTOM,KR,420,DUO_CARRY,13,1604835002432
8,81,4770480805,NONE,KR,420,DUO_SUPPORT,13,1604828129224
69,202,4753727166,BOTTOM,KR,420,DUO_CARRY,13,1604157764108
73,81,4751344224,MID,KR,420,DUO,13,1604071936039
81,22,4748731449,BOTTOM,KR,420,DUO_CARRY,13,1603972790753
83,202,4748240487,BOTTOM,KR,420,DUO_CARRY,13,1603962027014
87,81,4747815401,BOTTOM,KR,420,DUO_CARRY,13,1603944152560
89,202,4747275588,BOTTOM,KR,420,DUO_CARRY,13,1603896460441
90,202,4747341579,NONE,KR,420,DUO,13,1603895230611
91,29,4747067230,NONE,KR,420,DUO_SUPPORT,13,1603893748366
96,43,4746489460,MID,KR,420,SOLO,13,1603882449892
98,81,4746198418,BOTTOM,KR,420,DUO_CARRY,13,1603868864766
99,202,4746210619,BOTTOM,KR,420,DUO_CARRY,13,1603865390566
75,203,4739213295,JUNGLE,KR,420,NONE,13,1603561914353
84,202,4737628507,NONE,KR,420,DUO_SUPPORT,13,1603524528911
90,76,4734372969,JUNGLE,KR,420,NONE,13,1603382163021
96,28,4733929012,NONE,KR,420,DUO_SUPPORT,13,1603369599371
97,64,4733943477,NONE,KR,420,DUO_SUPPORT,13,1603368307279
91,145,4761021089,JUNGLE,KR,430,NONE,13,1604458307432
0,89,4771193923,BOTTOM,KR,430,DUO_SUPPORT,13,1604841721580
1,350,4769265438,NONE,KR,430,DUO_SUPPORT,13,1604784060213
2,101,4769264216,BOTTOM,KR,430,DUO_SUPPORT,13,1604781823318
3,114,4769252602,TOP,KR,430,SOLO,13,1604779355542
5,142,4768860508,NONE,KR,450,DUO_SUPPORT,13,1604760995200
6,875,4768748412,NONE,KR,450,DUO,13,1604760385043
7,20,4768682036,TOP,KR,450,DUO,13,1604758711475
8,51,4768575691,TOP,KR,450,DUO,13,1604757188525
10,266,4764436577,TOP,KR,440,SOLO,13,1604603298369
11,111,4764384964,BOTTOM,KR,440,DUO_SUPPORT,13,1604601132848
12,98,4764400911,BOTTOM,KR,440,DUO_SUPPORT,13,1604597569779
15,43,4763859750,BOTTOM,KR,440,DUO_SUPPORT,13,1604579462994
16,875,4762555066,MID,KR,450,DUO_SUPPORT,13,1604507342989
17,236,4762522105,MID,KR,450,DUO,13,1604505785706
18,80,4762374081,BOTTOM,KR,440,DUO_SUPPORT,13,1604502606265
19,101,4760505407,NONE,KR,430,DUO_SUPPORT,13,1604436325444
20,236,4760435783,MID,KR,430,SOLO,13,1604434092663
21,81,4760513819,BOTTOM,KR,430,DUO_CARRY,13,1604432350998
22,202,4760472580,BOTTOM,KR,440,DUO_CARRY,13,1604429465453
23,12,4760450464,BOTTOM,KR,430,DUO_SUPPORT,13,1604426814788
24,106,4760287112,TOP,KR,440,SOLO,13,1604423920764
25,266,4760332410,TOP,KR,440,SOLO,13,1604421534747
26,114,4760278155,TOP,KR,440,SOLO,13,1604419931574
27,82,4760225066,TOP,KR,440,SOLO,13,1604417884839
30,235,4758805402,BOTTOM,KR,430,DUO_SUPPORT,13,1604377508619
31,432,4758881012,BOTTOM,KR,430,DUO_SUPPORT,13,1604375228271
32,89,4758687804,BOTTOM,KR,430,DUO_SUPPORT,13,1604371705695
33,81,4758706300,NONE,KR,430,DUO,13,1604370535859
34,13,4758773613,MID,KR,430,SOLO,13,1604369136001
35,236,4758741975,MID,KR,430,DUO,13,1604366989745
36,80,4758760002,BOTTOM,KR,430,DUO_SUPPORT,13,1604365092008
38,497,4754092240,BOTTOM,KR,430,DUO,13,1604171343015
39,266,4754019957,TOP,KR,430,SOLO,13,1604169846507
40,12,4754063572,BOTTOM,KR,430,DUO_SUPPORT,13,1604166456024
41,41,4753908965,TOP,KR,430,SOLO,13,1604164243398
42,81,4753912558,JUNGLE,KR,440,NONE,13,1604162093355
43,412,4753825533,BOTTOM,KR,440,DUO_SUPPORT,13,1604160076732
44,89,4753689732,NONE,KR,450,DUO_SUPPORT,13,1604158138944
45,555,4753724628,NONE,KR,450,DUO_SUPPORT,13,1604156985256
46,266,4751874598,MID,KR,440,SOLO,13,1604102353385
47,3,4751892885,MID,KR,440,SOLO,13,1604100385422
48,98,4751931794,NONE,KR,440,DUO_SUPPORT,13,1604098894838
49,203,4751881095,NONE,KR,440,DUO_SUPPORT,13,1604096486364
50,84,4751870404,MID,KR,440,SOLO,13,1604094176166
51,82,4751848619,TOP,KR,440,DUO,13,1604091821647
52,236,4751788328,NONE,KR,440,DUO_SUPPORT,13,1604090409317
53,61,4751856380,MID,KR,440,SOLO,13,1604088093429
54,266,4751814883,TOP,KR,440,SOLO,13,1604085848832
55,25,4751802354,BOTTOM,KR,440,DUO_SUPPORT,13,1604083586434
59,236,4749303882,TOP,KR,430,SOLO,13,1603988905385
60,99,4749268568,BOTTOM,KR,430,DUO_SUPPORT,13,1603986646307
61,101,4749215157,NONE,KR,430,DUO_SUPPORT,13,1603985067649
62,41,4747576397,NONE,KR,450,DUO_SUPPORT,13,1603920431379
63,37,4747645475,NONE,KR,450,DUO_SUPPORT,13,1603919073901
64,114,4747146132,TOP,KR,430,SOLO,13,1603893398833
66,42,4746568978,NONE,KR,450,DUO_SUPPORT,13,1603882268052
70,43,4743572161,NONE,KR,420,DUO_SUPPORT,13,1603729870216
73,432,4736470379,NONE,KR,420,DUO_SUPPORT,13,1603470489636
79,111,4732590043,MID,KR,420,DUO_SUPPORT,13,1603299238513
80,432,4732267551,BOTTOM,KR,420,DUO_SUPPORT,13,1603290019361
81,76,4731850939,BOTTOM,KR,450,SOLO,13,1603282823832
82,111,4728163180,BOTTOM,KR,420,DUO_SUPPORT,13,1603113436753
83,111,4727906066,BOTTOM,KR,420,DUO_SUPPORT,13,1603105977728
86,236,4726684365,NONE,KR,450,DUO,13,1603039135337
87,3,4726593185,BOTTOM,KR,440,DUO_SUPPORT,13,1603034282861
88,80,4726516586,BOTTOM,KR,440,SOLO,13,1603032228661
89,111,4726491324,BOTTOM,KR,440,DUO_SUPPORT,13,1603030489611
92,555,4724589742,BOTTOM,KR,440,DUO_SUPPORT,13,1602973929450
93,25,4724589133,NONE,KR,440,DUO_SUPPORT,13,1602972620899
94,412,4724647224,BOTTOM,KR,440,DUO_SUPPORT,13,1602970877785
95,25,4724614493,BOTTOM,KR,420,DUO_SUPPORT,13,1602965242953
97,29,4722275876,NONE,KR,450,DUO,13,1602881258529
0,134,4768041805,MID,KR,420,SOLO,13,1604746927105
2,517,4767674610,MID,KR,420,SOLO,13,1604741577834
4,39,4767501292,MID,KR,420,DUO_SUPPORT,13,1604734733155
6,68,4767346320,NONE,KR,420,DUO_SUPPORT,13,1604730454886
7,134,4765715743,NONE,KR,420,DUO_SUPPORT,13,1604665611181
8,84,4765616571,TOP,KR,420,SOLO,13,1604663300539
15,142,4764536433,MID,KR,420,SOLO,13,1604623595173
16,68,4763997853,MID,KR,420,SOLO,13,1604584210484
22,117,4761393448,NONE,KR,420,DUO_SUPPORT,13,1604480700327
25,235,4761100482,NONE,KR,420,DUO_SUPPORT,13,1604465273961
32,61,4759168228,MID,KR,420,DUO,13,1604385762808
36,103,4757516264,MID,KR,420,SOLO,13,1604307219778
37,246,4756777791,NONE,KR,420,DUO_SUPPORT,13,1604276310442
40,38,4756274113,NONE,KR,420,DUO_SUPPORT,13,1604237827773
41,4,4755333346,MID,KR,420,SOLO,13,1604220464368
50,126,4751928441,MID,KR,420,SOLO,13,1604106651874
54,142,4748736655,NONE,KR,420,DUO_SUPPORT,13,1603974161707
60,875,4746714626,TOP,KR,420,SOLO,13,1603887341452
61,235,4744870538,BOTTOM,KR,420,DUO_CARRY,13,1603799830204
62,69,4744718507,MID,KR,420,SOLO,13,1603797255664
63,235,4744412843,BOTTOM,KR,420,DUO_CARRY,13,1603791189551
64,117,4744220139,MID,KR,420,SOLO,13,1603784409620
66,61,4744130910,MID,KR,420,SOLO,13,1603780180428
68,142,4742619419,TOP,KR,420,DUO,13,1603710910960
71,61,4742379055,MID,KR,420,SOLO,13,1603702987992
73,42,4742347438,MID,KR,420,SOLO,13,1603699119423
75,236,4742170301,MID,KR,420,SOLO,13,1603690055979
77,142,4741997787,TOP,KR,420,DUO,13,1603682114944
78,61,4742034395,NONE,KR,420,DUO_SUPPORT,13,1603680257917
81,142,4740967915,MID,KR,420,SOLO,13,1603630597152
82,39,4740885737,NONE,KR,420,DUO,13,1603627833849
83,61,4740802730,MID,KR,420,SOLO,13,1603624622854
86,61,4738657702,MID,KR,420,SOLO,13,1603545761179
87,38,4738612459,NONE,KR,420,DUO_SUPPORT,13,1603543918360
88,142,4738531058,MID,KR,420,SOLO,13,1603540893728
91,68,4737772728,MID,KR,420,SOLO,13,1603528310662
92,517,4737580759,MID,KR,420,DUO,13,1603521955672
94,142,4737375324,NONE,KR,420,DUO_SUPPORT,13,1603517162319
95,432,4737371210,NONE,KR,420,DUO_SUPPORT,13,1603515745882
96,517,4737228900,MID,KR,420,SOLO,13,1603511422736
