,tier,leaguePoints,summonerId,summonerName,account_id
484,GRANDMASTER,659,Z6gzNfEWyJ4SJdBMoIBoh06XdZZ6BK6CJDpSzL9WnjCdHaw,DYN Chelly,-pQ5aQJ1qnFo7VYg0ijuAM3IgJhhwA3bziwxtAT07tsiFjc
485,GRANDMASTER,637,1F6kDTWxhFWXgcpR6KASwhI9DQBSItXZt3u1UA7vVf_w58yf,청춘의 막을 내리,EbeltNsLDJf3ldacnG875eynaJj9z2gdJmx5vBl1Cd1SpPYUDzO51gZk
486,GRANDMASTER,786,_hNsKu7l2IvjtsoOyo2-hd_3aSZGsnTevFrMmCcvc4WLSp4,카림몬,a3oqlIgRXsXuuw0u6czVZNjSCwBopXCht-shHiXQai2988iQy5EROXgc
487,GRANDMASTER,416,tkrqL4aFWTlqPZ1coXmUDV9Emrpx-VJ9PqWfH_OOW_pgLRU,Riris2,hXMetKDwpPj2V8aRDza0qNhnANNLViLXIOWflGEWuXqZft8
488,GRANDMASTER,700,AxeJIbOKz1QimROdMwRN4UznaWfLKTO--EVgERqj7XyTnvg,Dont Iook for me,AZWk7CYJ93PiBYXBFX3Zbepp6VvizZh3CTZH7KI50Fovo6M
489,GRANDMASTER,640,_aKwSqbCkOKbwtOiB1I1TQUV49LIS5TDY-Sky7GmkaHMAZo,Charmant Poro,is8rbb1DwTC2O9PWm7UYkNA1xuSHAMjcN4Eo-CNueEzcCSI
490,GRANDMASTER,471,xJsBEm2dJP93fYuzHcauIUSc_cbEMFP12DFFH_dDj1aQcQ,roTlqkf,CBzlI5dOCHuR35Knl6cIhcXRVb_DxD2Gqs_iGiaRQoiD
491,GRANDMASTER,822,bDSuD49dPMGZdxlytAMgp__IVfQpc7xUo7sXxlcerrozs1A,DRX Deft,nnxi2V4iq_9zlOOlAw1vTyKPF79fvLVOli2L-m5Z9Dqs3II
492,GRANDMASTER,406,BrMPgmDY4sfNh5kBLLh5ZEiuxofznAEQYrdUp5K92ZTlrQ,전하준1,inv68IM4r_0uljLbGCsFzSLSbsTfHFjGIcy6epXoojrp
493,GRANDMASTER,800,25Y97HEYyYXWvbSANJz03REshDg_54PoQTCX4WMuqfZLMNo,넘기다,6zpvG64oSf9rc_z_QOOz28cDrHsKxVZYPaj13BSX7EDZlkyl0je3UegL
494,GRANDMASTER,430,MZrQBk5HWYzLSOuSZukhImH9T91OeMyHFSmeeJbEhvWNmxQ,우니우니우니,97UTb6xyF89_jnKOnt_FCBbSc-wNh9xxlHrWrY0YAD2hnfC0Nu5rBEeP
495,GRANDMASTER,420,pimSthLjgPtUSD2WjRhs65LFuIMxdAkk3RJPjaSpuX-i4FE,김떡순,R7BFn5BnKIu82hxzCecV-VnC1mOeMaLZRIpvm3WyPncByKk
496,GRANDMASTER,407,ovC9nCduKqV-gqN3R3FnP_NJWytX7cCespYWu3v27MQKOnQ,Honpi,ZhpOJe05seJ-z--ZPZVhgAjVwBd6gnMyV2sZEUWW-w0Bx3pwcPLiHO7X
497,GRANDMASTER,396,lEwMVmVkmrmTRP0tkLtOtLdRVE6b94W7nhtv5H1dVViIiTo,김수련의 댕댕이,rSBgJofd9DqY1jcgh0ld_9DXHegInt0c3HhmNoLP6iXWU2s
498,GRANDMASTER,448,oWanzkUBnrhF-g-zAqzMsjSFxR9qU7FEKsXzbPnaPOd2eWQ,고 종,j-tB8UwcY42QiL3TA55BY_czsAnOmoIO6KfeNXkPoYXrDNY
499,GRANDMASTER,609,uUkqEMDXFHD-1xT2Z1hcuicXnJczslhiuTQalK3NM1Gs6Q,Awe Dalseong,ZS5H0r3Ux13xFyvI-dxpot3D5gTzLbBTnnOBJnV9AmrF
500,GRANDMASTER,545,GtfD15NFA3uOYwY0fg-RnX93hsZ2BwcJFfJseIs0Yrn92Gc,혼자두면돌연사함,nJM6KxK97_ZVUuf_3tO6M6F4jQI5Y7fSdM77L1yMebVDN2I
501,GRANDMASTER,714,DpboIJvzi8yxZ-pIeUNOoOnwziucvAGfInmoJ-ttgxRiWto,Witch,uElAouVEbIeeLABrIYjbeyXrKPKZUzbuhcghHlmm_5PRMSI
502,GRANDMASTER,627,ALmUjc_7amcEA7zrDlMybgru4H7PC2tH4LS8LxHDgRbnH4A,나락간 영재,ZzRBXDM3JNqmdaTaw2UxWICm-x1CqonkEvzllWXbUHxsYYQHt5Uq3-7g
503,GRANDMASTER,386,XV5yG7LYpY6tOLbPSEPZM48V3jWEBukABPxz7SBq7-Y7jg8,갖고싶지않아요,_GT8JqeOKdMXaXOdJW1LXbat_ff7T_Byg2reHbuSVVje5o4rEW_jll9t
504,GRANDMASTER,440,KJe5ruLNRTWE_UQxC8f2huJrwi8pO6_b6DJsjx6tit5qBMt2PU3zXzYxRQ,부 스 다,UHABaj0npUCU9Ort5_TAjNIJ9BOi6IEityxjxot5f5iqLdVBO1CoiG7u
505,GRANDMASTER,632,XQrkWCypXJK0wHU3fe4Rnrr8HljlD81kB2JpN43m7i38cEA,SANDBOX Muru,gjFRP5h8RM9HEK_MemsKXqNnZAoD9rk7BO3U3NhUfTJekF7m2RZ0mpQt
506,GRANDMASTER,510,pWHNCZtcXyBUHjRoN0W7b_s99R7gmuw-uU8vGuxosjcXw5c,95룰루,XFolfCVJ4OD1yRJA2sK8vwG6iIVvmt9c6l_oZtZI9bMbIbkrRWMPctet
507,GRANDMASTER,399,zVQVk8KpWf7i_DjdoZiJwV7DUzqbi1NIBRTy99dOBRL3HUU,늑대는 굶주리다,3OgwQ3ozAArFDxOoXjfeLRBx0c4u_WrRzO1f9g5fzWxoWm9GUxQlex7k
508,GRANDMASTER,598,JUY-fQWdkEdonT9tGhHWpgCIVnKTVfsNxql6lziSWTv9ac0,glwy,zpwKGhkVn8qfmztlUZzJTJfEvvZ4lB3i-9tlMAG4Wdid95G3Qd-fexjf
509,GRANDMASTER,678,qR1rfV4yfC8dvhko8irGTUNxYRBRJvcmBZZQEIV5jHuHvvg,원딜은무기력하다,AJQwCdD2_Pq28L2-1S7GV8VLnsBD_WWatkG2tw1ljDpoYaU
510,GRANDMASTER,422,q1aWbalbLyf6I4SnLohlRsQIqW5cUZaDmW7rvRGL--_ocA4,툴틀대는베리타스,HG9XK4dthtG1kUqx7wG92TfoEhp9sg_AsbIKf0Qb_P_Hupk
511,GRANDMASTER,492,EusDpLHmdJR2AphK2k_FyG3C_Uem93sdQXSSDVD5OJQtRfg,테디봇1호,MEcWlCBFmnTwke5oW_Icj2ne9E2G0mkgnGOY_KM7sIhT2qI
512,GRANDMASTER,787,Y59NKz8JLDSI6Ij0zRNYXQUXLHgDj71kzjyWvfkk4ojGAbc,hewon,RR0zeBaCq5IRUpTUwbBCFtuFr1IFMdexBq3eiAt12LKwF1X1wH8YMGoA
513,GRANDMASTER,493,Iqk-9zXXbAeWHhnNLN9izOqw7wFESKQk05sbBMEPnzDltHw,짱돌이즈,esRGeMXKgoG1BJGiJmof9N4A1nlS0J4Ou4bSY_6vA4I2h-4
514,GRANDMASTER,501,Kwkk4vyiIkNjImBq0kfZrkWTt-2L1rhZ8pSMeV2bwIGLlNg,aksaks,crgKaPK706JoCKyG99VxWe1lO-QekRGTx3pCstY8HgMzACHHOyVLK8LQ
515,GRANDMASTER,699,rKOyq8fhKy8UUtF5LY89vWKW7KPc_GaQ0ebLJ0QcZPJ9Oso,Fotune,1hLbl-MLyNRMY52qOMoKi2NrZG-j5QxNq_BHiCMy3q3x6-NArsAucXNh
516,GRANDMASTER,526,WMZ42cvRVZ0hpfv6ahSMd9eR-FnNwIIjVd1HWGD1JNSk0Gw,내가강만식,isvIUnqEbOR5_jC3AtkKR-B2ezBaQWp5oIGdBfQLR3vmjook6Q3EIMi6
517,GRANDMASTER,827,WtMYau0hHO2tkE9dv0zk0aBMn3APMg5M6ZpOe7qF70Einzc,리하우,85qaiWLj8ZGd3_iGyfquCj7UNnbK6M3IUfdZRZQQe0t-gk4
518,GRANDMASTER,443,2k4iLafa9cMXySG1DJqYHuYZtKkuos0XMHEyqN1tcv2i_sg,커피무새,_WYMz7mdO4vPNtzBT4pK2oHLbVZtFkTQbzvVI3YkEemv8Kk
519,GRANDMASTER,459,Mqai27MTq-genU171edqBDz09TnXwuXIVII_6exHiP2GEO4,aabbcc123,bxyPZbFO5fPfPlx6-YCOleefrn-J2r17c_5cenIkuDg_W36ibFpB1r36
520,GRANDMASTER,754,-vZNVduFR7HCYw9NchHAlrmWa04o2ptK3T_Vh7QJLp6f3lA,해바라기I,ky6uq-3F2bypXN0TTkXW3RKyQG9lo4oTfXxRwYYQclfF_jBroWilYFLX
521,GRANDMASTER,623,SMk7n79YljwpVa8np8L-twj2lINyCo1hIXjBBSaKwLsJml0,jeoniksu,s-Z3YSPGdmRr_ciIw1_RXinJDd5Qfsn1AWaI7TkqR_23Szn0UK-cL-xu
522,GRANDMASTER,783,8eWsKLEUDhoBogaFjQQd_jhJ0SoEf92mj81wO8H4My9yPh8,huntiand1,ok53vkg3vrAM2JOb528JnkBiE23DYmlRkTru0WtHlzXC_rKyAMxi_Z-0
523,GRANDMASTER,465,4rD_JoPv7ZF6f97dbivHAs_ngNDhB1rqD3iF_AWuZa4FMw,sheng huo bu yi,wT09f1OjxYy4hxF2JBNGoKBLyvJojCAFsYKCYZQGBNM
524,GRANDMASTER,455,17RrXoV-cq_xAG1U8iKMdhaO35LXj_vguQz0NizAdvvzd00,갑각류맛있댜,w2X_z8bPpHYc6aY8htR8l0cHeADb2nov-9DAIIx5owO6L7xGIa14XswY
525,GRANDMASTER,523,pH8hggzWz1lJ3a-aBM-QcJOfJNEADhwrNyldv6mR1J0z2Aw,HUYATV Jin,YNEEq3iyHpANZXNwDnSJGnMDKymSlUN4RqCrHTG0V2677AU
526,GRANDMASTER,542,nqOoOx6FtT-BIslyr8wzmUARoBxWl0EEvJLebIAdXXKS7es,KTA JUG,eT9JOYle1bErbrRpM0fd69GLflHSZuiv59qex1qXNajUFLc
527,GRANDMASTER,419,3SsPH5RcVtU_J520nZ_CIuPpKbUQwRV0h6SuD12YAzM-4Vw,300000000000,UNRRwn_ixi3W2WdfNs6kih6Y-x22L2at7uMsTBackmezZPD2d3kaNw-n
528,GRANDMASTER,405,I4rhecyJ6rI3FJJfC1EKAEFvSv5SU_V2VQ_a1wkUWTQ-c94,Jatmanski,jtz_8Zp9luB4aVwckQJvd7ZfDSIQXVv7oa5uw9hwlLqdw8KDpG0ovoRI
529,GRANDMASTER,413,JyfHdciyQURMVyZ3RYQPpJ5d729N9AwbCWjCBD-tVVj0kno,방심했어요 앗,e8LSn8tAso7gurR6Jdb_Z6DzsSU-BQgZsf2fr1fm5ARQ8uM
530,GRANDMASTER,663,EzEBAwWlEAjvlhFVak38zfsfvl554qXJFujnlDg7KasheZM,TTlpc,G7jzSNPFehF5mymBxSNcBFwyg9OJESRdqfA3xHar0FEl5xqaWug6TcmY
531,GRANDMASTER,498,nhPe0ZowjD_bJI2N7qj8mCEjyTsv3aDTvwi0t-p_nwp93w,흐 림,-RZQ9jVKb6otT7wa1bKIO06mSYgV3suGVlDM4H4KLWEC
532,GRANDMASTER,579,yjovDnPqFQE548JEwCbPI-82pka-VuoRnjcD-mGKilo5fs8,Aibbly,ozHVcSQvzJ5ugC5FizGJCkBNUNeWJghzomaImTJwMhTgvPCyUb1QIAOc
533,GRANDMASTER,677,dJm0k3ilF9yqJHXTRmmjy-eLFTtwb1no3A_Xk3_RQKhahw,질 듯,al-6pSFgOSTx20LROEvXlD2ZwFNxHQv1da-oHvBVZsKm
534,GRANDMASTER,829,lxd41DbvEdy1rqQ5yXMWZbFC16RvqJmYRlhyT4Pdv0YtjA,MAI WAY,35rNqYyWZ8eOfcCSDEJURHsZrEl4p3XL2O7sCV-Qdu57
535,GRANDMASTER,596,pLZkcaC7AODKnL2fOpArL3y1vP3fnO-vaAgE_o8E1dsHHTY,Awe Meruem,1nZC-h5j3jFmBejCWFP6lJ8Ja3rINEdhIbBKxRPCpIXExigFNm0E-Bme
536,GRANDMASTER,402,B2GVbh048cAQdJBsGUW9dxTliz0CwpZ3le3KTAgJfomkGj0,엔터키뽑고게임중,jtZaoAOla_8ogtgfRHZW8fEm2ys7Rc-0l6iktjIYse_sADdVhq5GSOEn
537,GRANDMASTER,743,1PvKKAByKtlIcdZCXgPuCCskZts6vnwoX8u6H0mZ8WZBNZ8,huakaidiezilai,cUspOs4_Hx4W7hWao8PRvAu2VJKjnbIVkFELgofCHt5qC10APqaTYOEG
538,GRANDMASTER,672,12BOuAC0f_wSZoskxz6P5-ILpvj2cI0D_wIFCbudpb89Xw,유람쥐,HaG_yN6TE66wfl8kgXn4fbcf8ws-Y5p8Lc7HOK9R-qJo
539,GRANDMASTER,642,eTNI3rkxCUFlmrAC_7kJSFko7OIp8J_VbPKhdP3lPIMnG-Y,자기객관화마인드,MblVS5iVdCjp30FKK6pMO8Fj-rwqQbN4T9I82ZJLTXBno8w
540,GRANDMASTER,573,r73rF8Er3JegQlVYbJDHPl3ZESKgPjaGAFg7ptABwwRypRo,Notzy,bxgXXscxftaHLLkMA-O9YpILKBpMo1HrhWPKL02hUsIfvU8l-ex89XwS
541,GRANDMASTER,828,4d5_UwDiklC56qkjPPbUZZzTQG2f0NJEIImay0xrf4wzP3LC,고덕고덕진곰탕,sBiVVuvBhTgohevWu3zJoKHMASzj-XvD3FRtAXEV9Mv6Q_bnpueCt1AZ
542,GRANDMASTER,587,3wmRuh1ucb5t1cL6UeNDDhq-cib-Ok1_tdIfkeik1EXp8rI,qfmyxses,cRrdk1hytOuALic_OBxUJYnf6GljiVg4aemaYGFYcmqpyFU
543,GRANDMASTER,543,68M5HunluETyJvQBLObiaQJDxfUYDKFYm2Jx_sm5xmEo1jY,Shadow BRB,UrUyoB_5wAiQ5-kRhCPgcXt48BG1Z8PQS4zpuSqSDwz3YaAM_R5lD3-7
544,GRANDMASTER,479,z-AsG16XkfdL0h6TOCYHWhuI4uoJa7xVQBUITmC_jRF-ebU,chodding3,M0mxCGh6UdOx9zJuAPf0YCd1acjAKpJ8_JL5Z-Z5iXIMFO4
545,GRANDMASTER,513,NgpiaTBWNvnK2JZPIw_F7_PykEXGGBH9OUlVrSoBvoCO6w,CCrazy,4dxh0F6b6GxZvCUTmyuuYqZdLLJtxgl1cxdD1Vk6U0gv
546,GRANDMASTER,758,rl0RIK_vPbvlGAQOcpE-FzsEd9HysSBeAsG6mxEVUOCRIwg,SSW장형석,ahEUNJRFmaXB12_la1Z1aZa5WHA4XQfHZwQKeBqDRHLQRdJJz95XDiT8
547,GRANDMASTER,399,Q7GkNng927JxOiwnkF3q7F4BHEc3CNHs38AXzk9BFAgpDo0,데스농사,Ss0UhwM_8_mKxW9Jm0p7m5npLbaaubfV5-p0F8MAS6caut8
548,GRANDMASTER,693,WXQ3LKcgnyiROpNQ6wfAhtvVoKxwm7hHHy-YncI0fznJPis,아 라면,sHb-nIzTZzhRImTvWShjd3dftXADPjfuDFIWAQii9rLFRck
549,GRANDMASTER,398,kVYd_LaTE5ERT9jCX4-396cV3K3Qk7BpwKw46ebTBOizMQ,SKT T1 서폿티모,MZyEye2jCk2RfUASKyE6lsn5dz4gPFNDXmT-SWIQ7Ls
550,GRANDMASTER,477,SQCZ7J6DpcR1ypoCYUkSE25sPRmuuUrZWeAdaqt1VIHEU8k,Ar1a,Dqg5vF0fsGfwN0vLtlioVtGsoj3iw65FoVa4cAgdiIE1Jt0FyAJDsj7c
551,GRANDMASTER,635,l-_qUQrmIdEA7S79MaHd4p30QY_S3Jw87zUePZGiDPbm6mE,nine3,-PHYZFkah0loXpPsfpYQG_iEQdqtt_u0AIs9D6n0CxO-lIsmy3RiaMCr
552,GRANDMASTER,429,eHR61-94sUWa1nFkEAbkRn1KktNyhR5CEs6b6-wVCGdyIw,yosolotebailoati,m3kENj7m0gqaeZbC8j0tMzoz0yz43mpm9qVtRkURM7iJ
553,GRANDMASTER,477,8WVhBIbsiagReYLnfwL09Yk0_Uss7_DAvRdPBSoO9eeq6qY, maerd1,ytsiXy6-viLREYF-RivnLKk1sal3TS9crgnQkrqpGbvshGVQItaWOGE2
554,GRANDMASTER,765,s1cAjOSGWPhl1yQf0fbWu7KNvbF4QfmtwtRNLOls3ZPC5DI,Brush Eye,lH4ZD6gzzHprY5MtANBt-288P9xPI8wkImsLeQRR79MMgNQ
555,GRANDMASTER,678,XPmKI8Ueo4AY1cgVeS0YEt8uwaDEcj9FQtH3wdBLns9BgjQ,쌍둥이그림자모험,VqTj1i4cLzjJZ4MNEUKrIt05Le8aqpZHRhpCxl13W5o6gdQ
556,GRANDMASTER,415,dvEw1OXWlMkrk281VEEzZ8uQ2t94Nz3qhbvwhA9mqcdCihI,Kanavi,jk2bFMB7IiI5oDKCBaYfdW70cGZtjyy_qh01pNqN0oZMmriZyGSYEca8
557,GRANDMASTER,437,fuOGiQh6ysIlQxDSyWHHCRht8dDYOhaUqToWCBOFXIboIYx1,happy galio,KNiOidWyjshiUGsQ6Ij2OIUQea79sOj7jnBp8NtDq57FhPizJi5U9PZZ
558,GRANDMASTER,587,w7eJ7nw84rHosqTwY-c2j6qu4mWKTqMLPOJmT59-9NVQBgIV,사랑스런도넛,3aDH5rgTi32gRgzOM1IjfpI4DBNZf6CC8djvi4UrEPGbAzeJfOYGYiWX
559,GRANDMASTER,423,FhFWCDg33rKUcUbvHVjDOHIc_uo-kMUB8Tzzy_LHTBDoSg,포항참치박정훈,6pgCPelMCtZSHGLJ3SLuF5RQLg8E9A81i5kn3x5caQTt
560,GRANDMASTER,725,f55y2jqBBxbaMaDGWzKrererSHXBCKlFQAwMJepsq837FTk,wannabe rookie,EMFDXXLpeYpGqlaK5XbHps6cCEmlNHbg2AdMf4lGhFEBk-0
561,GRANDMASTER,408,NuTjIJY-W4_CUwZBo8fLSKePmg4A7xlUU9OPvWLW7oDBcY4,plz do something,ZQ0fyJRBC80_N2wRPJeaYrTdsMz-3A9O5p00O6kWkUsHhn0b7jsUjlZk
562,GRANDMASTER,526,q34eAhl1hNzMzZpNZJ8_FoNC4SUQeV4aYmyAkWDRIl_UZL0,DWG SojuMaker,EnhPAYN_4n2nbe4u3kWVeA8qMXBEEiI_BfmsAugTFqmKc58
563,GRANDMASTER,405,M_FX4maai3JKQkCs288H6UPz62skXLMiIAl5f0eo4DRS_VQ,bowstring,Y7B-ZoufQxq1xQgBpabU7XeQV4wtvlLGYwfhfx_dPJr444b0imGNWK8h
564,GRANDMASTER,426,MVZlcBaZPdsEdIlQ2O0baACUyBc4X_ePcEEMIulVDvH2LMM,HUYATV Caelum,wrahKIheKUttsfnYafoFM-9T3lgD14q8jaPwKn49zct15kM
565,GRANDMASTER,740,W_742_1ExwOgYLRrQGqoX9Csho09JyY2FCTsxorOTGy1vKc,강주연,D5A88dUi7KQCKkiKvdptU2WnyO3K9EnC9oK19oi7P7ryqVVuPgiR5HtQ
566,GRANDMASTER,458,N0sJXNtv7-M43El2l1iXe01ErQmjcqaBJdD-Op6860S6aT8,Shadow Nia,kvynskVuYVveBq3DyT519e-VWmOPwlGylESodCyIZt16
567,GRANDMASTER,604,mm0Rt9O8UaiS6LOvyBVpiFA91Z5FGR163ewij5MvcszD7Q,OZ SoaR,skkmYC-lkWQoGn2Nm4-X15I4-QSSufFEK--DQ9nn28g_
568,GRANDMASTER,540,6npLIaXPW2oLjW5YT1PEscqoVnzOZFwHgIGyLn6inVMSyJg,도법이자연스럽다,T1YOWzOd-OqaguLqBWj0T_9B_T4CmSyMEQQrMoctFNsPuk92J7Cv977e
569,GRANDMASTER,655,NW_HpkxgDv8-n7bMEUSHYy6N03oS2gR7n7izOwGycv4iJDg,Stitchy,VYMOO9753iv0CQ581Hxha1H6eGTTi71KkzNDsMBujNiTzO4
570,GRANDMASTER,460,ngRijHhyAziQDtYpq345qbbHwJ2pZTampuPM_ncI6toxqxc,Mei Tian Kun,9MPFC_GpaTmmdgLquzp_DebapSMA5z9ICZPELZSGvelwOT0
571,GRANDMASTER,422,4lU7wTdfzSWHVc2YlC0VGkYqNo2UKXa4wseuhZFOoJTMQLg,Lucile,ydAQRNA8FfJCQgGxPh_kPzNV7jCjA3qDP46U1aIKcMvuTmzHxE_4IavJ
572,GRANDMASTER,734,x7FRbxSgF9CUi1RRZ2E8Qc_wGS2YNzrvpjNV6wSf4-Pc1pQ,ad20,31MpiwLaysMVa42hAjDzyrP8jnw466ECriNuhbAKKVwdSOccG70jKkeK
573,GRANDMASTER,446,obkqXnd7KLuISA2p-mPB31Z6DG_k0OlcNJsf5hp67Vkdj3I,인간오십년,U2a8hR3Yf8mQvuO-YBs6TWQ3ZV7ppRPhGgzNRjgE4XazxAc
574,GRANDMASTER,500,Aco-AA5jmo--rG3gs4rvuuzj2g5EG4se7Wrwz1BVyrUN1qQ,SDXz1046119298,XB1VA_WZjZdrhQiafpPItqX9cGsHe1UD-AuFXjH-oKOQODoh5srSdcHT
575,GRANDMASTER,404,iaOjpvQnHBJG9KuwgKjZkbzHQ_YxN5Wi74Tk0RMC-H6_uKo,EugeneKorea,7l8eaT41V3yG2wPFgcOkCdyV64KR_M_1dX5CleYLGpAi8wXCWjMvcxQz
576,GRANDMASTER,396,Up6gHSz5k2nlJzJxmjYMVaNWmXHwSVysmTz75bdfYDdNDX0,전이콜,2_Y9es4pQiO2v_NBQMlcie0grnaeifw0bwOtGKVAkot5UdkQmX2Yj7_j
577,GRANDMASTER,428,V-V4w9K8TQH7IDSKFxmrtrD0Oq1gHjUHZu-oRDBoeg0dvpc,Honey0908,f1PpaZhszDZAJKrZdFbH65hczGdQAluuNe5snAXEfu-BIT0
578,GRANDMASTER,735,_rNorYGcYDcSCE6WKqrqjVM8RP1q7ZdAPvhROSofA5kgoA,엉덩국 갱승제로,8KOy3eTc62rHhpDMfeM4dp7J3Nn0Ymiysy8tu0s2ZSVT
579,GRANDMASTER,458,LAB6_lJnViiSWiakql3IMNP1NNoPe6i-N3dEN1b1aLDAsO8,후리지아꽃향기,DSF3JPpdpN8FhpcQiNthKKbFsBJ3T1P3lgfpfO5WDFSzKNk
580,GRANDMASTER,445,8UXS92twpgeNNWz7foAXahpD2USyx-Xmqimi6vc3iaxEang,Awe SikHye,1__PO0NfPHwsRAMtpatoRTlwOChJel4vlaWxIp72u5jk1AMBorlm9kYC
581,GRANDMASTER,804,wOU4Edahtnls2rN-pTb5CT-UsD4obZkdPd0LBBXjS3W9EgQ,98 Haru,_n12gcApVNHsmLVuPBUuGqNtpRSJtac0Q6AHXxdoFxRRCK4
582,GRANDMASTER,809,MXNHrfcNxs2DJhoudB2_1QMXglogsJCfxILQYLzNePEVjrA,olzjlybz,FSKKNPP9HECiHKtP6Axz8qK1idrv881xjT-ToPkxleE2A5mSGA4--JUO
583,GRANDMASTER,520,2gPyVMb_s_CBpCrPG-jcoUb5n1P5bx6rK2mkxuSQD4yObsA,돌아온왕비,PgB9U0csoXS9VDX0npSSBcdjqLJvObM4OfxibCH7QQeYVmA
584,GRANDMASTER,414,ipCu05GDDph5ZrPo7U0fK7JNlrfBclt2Z8THkXKxQmkmFg,WinDei0,5DiTx0K_R6MdlFib1Fc5AE78LNwfl0MWHnbGx3HevH4x
585,GRANDMASTER,429,3ahDqMspIR1WMMcPuAkGZcZMtEecXUcBgxs73dlOOwiE5aM,Mask OO,tYB9VVH3MM5A5rmQA5O0xB4tkjr1iqdcwbvwnziKyp0VLsOdXVBkNNN1
586,GRANDMASTER,444,Y6lXlvgwmP2Xajy8iZuaV2XxB76RD13dB6tA6BROm1NxUxA,Einherier,qKDcN2AtB09ngwNkiZ4zhajgg7yySFD8jpLjGJJYhCjc
587,GRANDMASTER,396,vuJNFugl5SN_tyFK-HmSLnxQxUuN6Fb23JTn5b_VPNCMGmU,Piggy zZ,wY2cXTUwfT4dEp4u-P7oKqyEwWIsYvvZ9gSjl5iPX7XCpFS30IsFyH9R
588,GRANDMASTER,495,1r-dr1JwLQntNVirbr5dEPXd0Lb5WKDMf3d1LQGeBgzAXFI, 초바 모자,JVfwxBlYAThZvFeczVDaB2Tj5pGTWYBhKyGJ_pNdk9GIsafXuK9Gr-Uf
589,GRANDMASTER,589,rpjd6IUqfJc8yfNZUbgBG1Jkbg-i5LZBoBCzt7hM3sKs8xQ,Bvvoy,9BeEARCMajsUC1oppxd42GqrAdzolIKMtnJMOWGwqB9oW_F4g-pke3Dn
590,GRANDMASTER,638,lw0kVDcCvqggPezNRpu5eDzTIqMP8tWxELwXTg4HW75n4Ho,blitzkrieg Bop,uXA83a81XOYbQJcaGgnpS19YtWS7_wtLGKr3gMu-gPwze66qRbJRfOFr
591,GRANDMASTER,417,xMFl-6IQxK2QYk2Zi4KzFSM2_-CceqJ5syflkyJdMxBol6gY,팀귀여우면누누함,9Rd46IBJ_OTScTH8NoKmSm_pq84o4j_CGFOi78hGvzqU3BW2sT-IPPeA
592,GRANDMASTER,501,HURSrJ6NzTv1TQmWUcskGC2WBhobwacVgJGo723NkabZuJ8,이 V,V-bvxhASDzyvFYipwZVonNQYALnTY3BO5G8p8Dq3rNY5b78KVSyYR7Vc
593,GRANDMASTER,470,9ItMtn-irhoij9cfR5ad7WpHcTaOON9KfMj0gA4d-2m3Y7M,에스카노르 킹,7p6V3PkEyDCKr1yUM1EH8bSR76KWKnLSP6cLjpVs1YVBfQ7TWwm1oy-W
594,GRANDMASTER,561,m8dkQhVoc_kNL-V5xXxjK1hLsUz0Z3EWHZTOJ9fqITUuPao,만렙케넨,ICUcBtZYwz7B0yRV6hNLpJZwJmR4qcb39hE_PVjDn5CNjPgf9m7DIMV-
595,GRANDMASTER,406,RbE9icYWxxh5jrotg4rPbDOZLtr5D_7geFcGMccEbmezAk4,lwtcp,HEDnrQlXRdhBXxjhWaa2Hpffv-WK_rNtt5jJDkMTouHGWyGUe8CCROxh
596,GRANDMASTER,431,K_H4ieQ4H1QvRT9cbhBGNKLEf35gDuwspDgnigI1idF-hgY,Gragaz,QSEi8Jypo5LoU3d5BFVYJuusQvh1MiCf1R8IXqH0xUjMkV8
597,GRANDMASTER,672,zT8ttgn6MiEzzfDUkpBXe46O9AFGQcTqZc8Xf9u5xmvMDKM,vvi2,3pkx01JtC6HfluVzYQwbABZNx9YU4frtQCtLgzIUGC9cQiE
598,GRANDMASTER,435,9MaRI4EDiGMSl8fZmdDDObRs8brGt3VNTQ2VEWYr-dkm5A,병권좌,jJ-xqwH75HXXGytPb03_M_RcOzQ4ftjPw_e48xr8Cx8
599,GRANDMASTER,513,odT8dHqEFCiTIZa5qJrD40MfTZqXG-jjU3mvj2t2L50jaz8,BRB Shadow,3vpIWC9bMt4pUfOZGl9fu3f4QGknV0fSZqGxrELil2QUqk4
600,GRANDMASTER,611,BGo5AW6x9aBb5cy3Eti3FUd5Pclgc3KCith0MPYJeFwTQ_8,FA Archer,j-M2_f58Pxz_5qORsmyXI1siiA3WKJPTpX4aNyjyLxN6k-CjZiV6pre-
601,GRANDMASTER,542,TTYNnB78TI6dyx5nnC2Q_IKx-9yi9bVH3HgXhIPlxTcmbQM,LunaLina,3iP6hoSge2MsIovFl4CDY6Lhh6eRoUy7CBaye1Za7UFpMGuVRKq5U7Ue
602,GRANDMASTER,412,cYp_UQjJA7NsfGDNlFBY6a0ReOCCUL8mF4ZmGnlNfSy734bN,17042802,zEwavyHYaym5vAbQMcJi4sOzNnwLU5WCqpycOTVFLy67e5JG3xPvtbUC
603,GRANDMASTER,700,KBgr6JbqfGa_vxwQTIjaaYb6VATnYbyUmUhDkoChqPdP5nc,이를 구해 주세요,SF6hToLBrBBkXjoyajhgFG6unA1IHFR9H-xR1omAz7Mw1zcR6Q1s_RWV
